Gene,Regulation,Timepoint
lnc-PPP1R3F-1,Down,12h
lnc-PPP1R8-3,Down,12h
lnc-PPP2R2D-6,Down,12h
lnc-PPP2R2D-7,Down,12h
lnc-PPP2R3C-3,Down,12h
lnc-PPP2R3C-4,Down,12h
lnc-PPP2R4-4,Down,12h
lnc-PPP2R4-5,Down,12h
lnc-PPP2R4-8,Down,12h
lnc-PPP2R5B-5,Down,12h
lnc-PPP3CC-1,Down,12h
lnc-PPP4C-3,Down,12h
lnc-PPP4C-6,Down,12h
lnc-PPP6R1-1,Down,12h
lnc-PPP6R2-2,Down,12h
lnc-PPT1-2,Down,12h
lnc-PPYR1-1,Down,12h
lnc-PPYR1-3,Down,12h
lnc-PQLC3-2,Down,12h
lnc-PQLC3-3,Down,12h
lnc-PRAGMIN.1-1,Down,12h
lnc-PRAGMIN.1-11,Down,12h
lnc-PRAGMIN.1-2,Down,12h
lnc-PRAGMIN.1-7,Down,12h
lnc-PRAGMIN.1-9,Down,12h
lnc-PRAMEF11-3,Down,12h
lnc-PRAMEF16-1,Down,12h
lnc-PRCD-2,Down,12h
lnc-PRDM13-1,Down,12h
lnc-PRDM13-10,Down,12h
lnc-PRDM13-6,Down,12h
lnc-PRDM14-1,Down,12h
lnc-PRDM7-3,Down,12h
lnc-PRDM8-8,Down,12h
lnc-PRDM8-9,Down,12h
lnc-PRDM9-13,Down,12h
lnc-PRDM9-7,Down,12h
lnc-PRDX2-3,Down,12h
lnc-PRDX5-1,Down,12h
lnc-PRELID1-1,Down,12h
lnc-PREPL-1,Down,12h
lnc-PRKAA1-1,Down,12h
lnc-PRKAB2-1,Down,12h
lnc-PRKACG-2,Down,12h
lnc-PRKAR1A-1,Down,12h
lnc-PRKAR1A-2,Down,12h
lnc-PRKD1-1,Down,12h
lnc-PRKD1-10,Down,12h
lnc-PRKD1-2,Down,12h
lnc-PRKRIP1-1,Down,12h
lnc-PRKRIR-1,Down,12h
lnc-PRKRIR-2,Down,12h
lnc-PRL-12,Down,12h
lnc-PRLHR-3,Down,12h
lnc-PRMT5-1,Down,12h
lnc-PRMT5-2,Down,12h
lnc-PRMT8-6,Down,12h
lnc-PROC-4,Down,12h
lnc-PROKR2-2,Down,12h
lnc-PROSER1-1,Down,12h
lnc-PRPF18-1,Down,12h
lnc-PRPF39-2,Down,12h
lnc-PRPF4B-3,Down,12h
lnc-PRPS1-1,Down,12h
lnc-PRPS1-3,Down,12h
lnc-PRPS1L1-3,Down,12h
lnc-PRR11-1,Down,12h
lnc-PRR14-1,Down,12h
lnc-PRR14-2,Down,12h
lnc-PRR15L-2,Down,12h
lnc-PRR15L-4,Down,12h
lnc-PRR15L-5,Down,12h
lnc-PRR20A-5,Down,12h
lnc-PRR20A-9,Down,12h
lnc-PRR20E-3,Down,12h
lnc-PRR5-3,Down,12h
lnc-PRR7-1,Down,12h
lnc-PRRC2C-2,Down,12h
lnc-PRRG4-4,Down,12h
lnc-PRRT3-1,Down,12h
lnc-PRRX1-2,Down,12h
lnc-PRSS21-2,Down,12h
lnc-PRSS27-2,Down,12h
lnc-PRSS27-3,Down,12h
lnc-PRSS3-3,Down,12h
lnc-PRSS42-1,Down,12h
lnc-PRSS53-2,Down,12h
lnc-PRTFDC1-1,Down,12h
lnc-PRTG-1,Down,12h
lnc-PSD4-1,Down,12h
lnc-PSD4-2,Down,12h
lnc-PSD4-4,Down,12h
lnc-PSD4-5,Down,12h
lnc-PSEN2-4,Down,12h
lnc-PSIP1-3,Down,12h
lnc-PSMA6-2,Down,12h
lnc-PSMB2-3,Down,12h
lnc-PSMB3-1,Down,12h
lnc-PSMB4-2,Down,12h
lnc-PSMB7-2,Down,12h
lnc-PSMB9-12,Down,12h
lnc-PSMC3IP-3,Down,12h
lnc-PSMC3IP-4,Down,12h
lnc-PSMD1-3,Down,12h
lnc-PSMD11-1,Down,12h
lnc-PSMD14-2,Down,12h
lnc-PSMD14-3,Down,12h
lnc-PSMD2-2,Down,12h
lnc-PSMD7-2,Down,12h
lnc-PSMD8-2,Down,12h
lnc-PSMG1-3,Down,12h
lnc-PSMG4-14,Down,12h
lnc-PSMG4-15,Down,12h
lnc-PSMG4-2,Down,12h
lnc-PSMG4-4,Down,12h
lnc-PSMG4-6,Down,12h
lnc-PTBP2-5,Down,12h
lnc-PTBP3-4,Down,12h
lnc-PTCD2-2,Down,12h
lnc-PTCH1-3,Down,12h
lnc-PTCRA-1,Down,12h
lnc-PTDSS1-3,Down,12h
lnc-PTDSS2-1,Down,12h
lnc-PTEN-11,Down,12h
lnc-PTEN-8,Down,12h
lnc-PTER-4,Down,12h
lnc-PTER-5,Down,12h
lnc-PTGDR-1,Down,12h
lnc-PTGES2-1,Down,12h
lnc-PTGFR-1,Down,12h
lnc-PTGIS-1,Down,12h
lnc-PTGS1-1,Down,12h
lnc-PTH2R-1,Down,12h
lnc-PTK2-5,Down,12h
lnc-PTK2B-1,Down,12h
lnc-PTK6-1,Down,12h
lnc-PTMA-2,Down,12h
lnc-PTN-2,Down,12h
lnc-PTP4A1-2,Down,12h
lnc-PTP4A1-4,Down,12h
lnc-PTP4A1-6,Down,12h
lnc-PTP4A2-1,Down,12h
lnc-PTPDC1-7,Down,12h
lnc-PTPLB-1,Down,12h
lnc-PTPLB-2,Down,12h
lnc-PTPN12-1,Down,12h
lnc-PTPN14-2,Down,12h
lnc-PTPN14-3,Down,12h
lnc-PTPN2-11,Down,12h
lnc-PTPN2-3,Down,12h
lnc-PTPN20B-1,Down,12h
lnc-PTPRG-2,Down,12h
lnc-PTPRZ1-6,Down,12h
lnc-PTRH1-2,Down,12h
lnc-PTRH2-1,Down,12h
lnc-PTS-1,Down,12h
lnc-PTTG1-1,Down,12h
lnc-PUM2-4,Down,12h
lnc-PURA-2,Down,12h
lnc-PUS3-2,Down,12h
lnc-PUS7-1,Down,12h
lnc-PUS7L-1,Down,12h
lnc-PVRL1-1,Down,12h
lnc-PWP1-3,Down,12h
lnc-PXDC1-1,Down,12h
lnc-PXDC1-14,Down,12h
lnc-PXDN-1,Down,12h
lnc-PXMP4-2,Down,12h
lnc-PXMP4-3,Down,12h
lnc-PYCR1-2,Down,12h
lnc-PYDC2-5,Down,12h
lnc-PYGO1-1,Down,12h
lnc-PZP-10,Down,12h
lnc-PZP-8,Down,12h
lnc-QKI-4,Down,12h
lnc-QPCT-3,Down,12h
lnc-QTRT1-4,Down,12h
lnc-R3HCC1-3,Down,12h
lnc-RAB11A-2,Down,12h
lnc-RAB11A-4,Down,12h
lnc-RAB11FIP2-5,Down,12h
lnc-RAB11FIP3-2,Down,12h
lnc-RAB11FIP5-2,Down,12h
lnc-RAB15-1,Down,12h
lnc-RAB17-1,Down,12h
lnc-RAB18-1,Down,12h
lnc-RAB1A-11,Down,12h
lnc-RAB1A-12,Down,12h
lnc-RAB24-2,Down,12h
lnc-RAB24-3,Down,12h
lnc-RAB26-1,Down,12h
lnc-RAB27A-2,Down,12h
lnc-RAB27B-4,Down,12h
lnc-RAB28-6,Down,12h
lnc-RAB30-2,Down,12h
lnc-RAB31-2,Down,12h
lnc-RAB3B-1,Down,12h
lnc-RAB3GAP2-1,Down,12h
lnc-RAB42-2,Down,12h
lnc-RAB44-3,Down,12h
lnc-RAB4A-2,Down,12h
lnc-RAB7A-1,Down,12h
lnc-RABEP2-2,Down,12h
lnc-RABEP2-4,Down,12h
lnc-RABEP2-5,Down,12h
lnc-RABEP2-6,Down,12h
lnc-RABEP2-7,Down,12h
lnc-RABGAP1-1,Down,12h
lnc-RABGEF1-1,Down,12h
lnc-RABGEF1-3,Down,12h
lnc-RABL2A-5,Down,12h
lnc-RABL5-2,Down,12h
lnc-RAD1-1,Down,12h
lnc-RAD21-2,Down,12h
lnc-RAD23B-2,Down,12h
lnc-RAD51B-2,Down,12h
lnc-RAD54L-3,Down,12h
lnc-RAD54L2-2,Down,12h
lnc-RAD9A-4,Down,12h
lnc-RAD9B-1,Down,12h
lnc-RADIL-1,Down,12h
lnc-RADIL-5,Down,12h
lnc-RAET1E-4,Down,12h
lnc-RAF1-2,Down,12h
lnc-RAI1-2,Down,12h
lnc-RAI2-4,Down,12h
lnc-RALA-1,Down,12h
lnc-RALB-1,Down,12h
lnc-RALBP1-1,Down,12h
lnc-RALBP1-2,Down,12h
lnc-RALBP1-4,Down,12h
lnc-RALGAPA1-2,Down,12h
lnc-RALGAPA2-5,Down,12h
lnc-RALYL-1,Down,12h
lnc-RAN-3,Down,12h
lnc-RANBP1-1,Down,12h
lnc-RANGAP1-1,Down,12h
lnc-RAP1A-1,Down,12h
lnc-RAP1GAP-1,Down,12h
lnc-RAP1GAP2-3,Down,12h
lnc-RAP1GAP2-5,Down,12h
lnc-RAP2C-4,Down,12h
lnc-RAPSN-2,Down,12h
lnc-RAPSN-3,Down,12h
lnc-RARS2-2,Down,12h
lnc-RASA1-2,Down,12h
lnc-RASA1-3,Down,12h
lnc-RASA1-7,Down,12h
lnc-RASA1-9,Down,12h
lnc-RASA2-1,Down,12h
lnc-RASAL2-1,Down,12h
lnc-RASAL2-3,Down,12h
lnc-RASD1-2,Down,12h
lnc-RASD1-3,Down,12h
lnc-RASEF-1,Down,12h
lnc-RASGRF1-1,Down,12h
lnc-RASGRP1-3,Down,12h
lnc-RASGRP3-13,Down,12h
lnc-RASGRP3-14,Down,12h
lnc-RASGRP3-2,Down,12h
lnc-RASL11B-2,Down,12h
lnc-RASL11B-5,Down,12h
lnc-RASSF6-2,Down,12h
lnc-RB1-1,Down,12h
lnc-RBFA-1,Down,12h
lnc-RBKS-5,Down,12h
lnc-RBKS-6,Down,12h
lnc-RBL2-1,Down,12h
lnc-RBM10-2,Down,12h
lnc-RBM14-RBM4-1,Down,12h
lnc-RBM15-2,Down,12h
lnc-RBM18-2,Down,12h
lnc-RBM19-2,Down,12h
lnc-RBM24-1,Down,12h
lnc-RBM24-2,Down,12h
lnc-RBM27-3,Down,12h
lnc-RBM28-3,Down,12h
lnc-RBM3-1,Down,12h
lnc-RBM4-1,Down,12h
lnc-RBM4-2,Down,12h
lnc-RBM45-1,Down,12h
lnc-RBM48-1,Down,12h
lnc-RBM6-3,Down,12h
lnc-RBM8A-1,Down,12h
lnc-RBMX-4,Down,12h
lnc-RBP1-3,Down,12h
lnc-RBPJ-2,Down,12h
lnc-RC3H1-1,Down,12h
lnc-RC3H1-2,Down,12h
lnc-RC3H2-1,Down,12h
lnc-RC3H2-2,Down,12h
lnc-RCAN1-2,Down,12h
lnc-RCAN1-3,Down,12h
lnc-RCAN1-5,Down,12h
lnc-RCAN1-6,Down,12h
lnc-RCC1-2,Down,12h
lnc-RCE1-1,Down,12h
lnc-RCHY1-7,Down,12h
lnc-RCN1-2,Down,12h
lnc-RCN1-6,Down,12h
lnc-RCN2-1,Down,12h
lnc-RCOR1-2,Down,12h
lnc-RCSD1-1,Down,12h
lnc-RDH10-2,Down,12h
lnc-RDH8-4,Down,12h
lnc-RDM1-1,Down,12h
lnc-RDX-3,Down,12h
lnc-RDX-4,Down,12h
lnc-RDX-5,Down,12h
lnc-RDX-8,Down,12h
lnc-REC8-1,Down,12h
lnc-REEP3-4,Down,12h
lnc-REEP6-1,Down,12h
lnc-REG1B-7,Down,12h
lnc-REG3G-6,Down,12h
lnc-RER1-2,Down,12h
lnc-RERE-5,Down,12h
lnc-REST-1,Down,12h
lnc-REST-2,Down,12h
lnc-REST-4,Down,12h
lnc-RET-1,Down,12h
lnc-RET-4,Down,12h
lnc-RETSAT-1,Down,12h
lnc-RFC3-3,Down,12h
lnc-RFC3-7,Down,12h
lnc-RFC4-4,Down,12h
lnc-RFNG-1,Down,12h
lnc-RFPL3-6,Down,12h
lnc-RFPL4B-1,Down,12h
lnc-RFT1-1,Down,12h
lnc-RFT1-3,Down,12h
lnc-RFT1-5,Down,12h
lnc-RFX3-3,Down,12h
lnc-RFX3-4,Down,12h
lnc-RFX7-3,Down,12h
lnc-RFX8-3,Down,12h
lnc-RG9MTD3-4,Down,12h
lnc-RGAG1-2,Down,12h
lnc-RGMA-10,Down,12h
lnc-RGMA-7,Down,12h
lnc-RGMA-8,Down,12h
lnc-RGMB-1,Down,12h
lnc-RGMB-4,Down,12h
lnc-RGN-1,Down,12h
lnc-RGPD2-2,Down,12h
lnc-RGPD2-3,Down,12h
lnc-RGPD8-1,Down,12h
lnc-RGPD8-2,Down,12h
lnc-RGPD8-5,Down,12h
lnc-RGR-2,Down,12h
lnc-RGS1-1,Down,12h
lnc-RGS11-1,Down,12h
lnc-RGS20-3,Down,12h
lnc-RGS3-3,Down,12h
lnc-RGS5-1,Down,12h
lnc-RGS9-10,Down,12h
lnc-RGSL1-8,Down,12h
lnc-RHBDD3-1,Down,12h
lnc-RHBDF1-1,Down,12h
lnc-RHBDL3-4,Down,12h
lnc-RHCE-2,Down,12h
lnc-RHOB-1,Down,12h
lnc-RHOB-19,Down,12h
lnc-RHOBTB2-4,Down,12h
lnc-RHOC-3,Down,12h
lnc-RHOD-1,Down,12h
lnc-RHOD-3,Down,12h
lnc-RHOD-4,Down,12h
lnc-RHOF-1,Down,12h
lnc-RHOF-3,Down,12h
lnc-RHOJ-2,Down,12h
lnc-RHOQ-3,Down,12h
lnc-RHOU-2,Down,12h
lnc-RHOU-4,Down,12h
lnc-RHPN2-1,Down,12h
lnc-RHPN2-2,Down,12h
lnc-RIBC1-4,Down,12h
lnc-RIC8A-1,Down,12h
lnc-RIF1-3,Down,12h
lnc-RIMBP2-5,Down,12h
lnc-RIMBP3C-3,Down,12h
lnc-RIMS3-2,Down,12h
lnc-RIMS3-4,Down,12h
lnc-RIMS3-5,Down,12h
lnc-RIN2-1,Down,12h
lnc-RIOK1-2,Down,12h
lnc-RIPK1-1,Down,12h
lnc-RIPK4-5,Down,12h
lnc-RIT1-1,Down,12h
lnc-RLIM-2,Down,12h
lnc-RLIM-3,Down,12h
lnc-RMI1-1,Down,12h
lnc-RMI1-2,Down,12h
lnc-RMI1-5,Down,12h
lnc-RMI2-1,Down,12h
lnc-RMI2-5,Down,12h
lnc-RNASE8-1,Down,12h
lnc-RNASEH1-6,Down,12h
lnc-RNASEH1-8,Down,12h
lnc-RNASEH1-9,Down,12h
lnc-RNASEH2B-3,Down,12h
lnc-RNASET2-5,Down,12h
lnc-RNF111-1,Down,12h
lnc-RNF113A-2,Down,12h
lnc-RNF113B-1,Down,12h
lnc-RNF113B-7,Down,12h
lnc-RNF113B-9,Down,12h
lnc-RNF123-1,Down,12h
lnc-RNF125-6,Down,12h
lnc-RNF130-2,Down,12h
lnc-RNF130-3,Down,12h
lnc-RNF135-2,Down,12h
lnc-RNF14-6,Down,12h
lnc-RNF149-1,Down,12h
lnc-RNF149-3,Down,12h
lnc-RNF150-6,Down,12h
lnc-RNF169-2,Down,12h
lnc-RNF170-1,Down,12h
lnc-RNF170-5,Down,12h
lnc-RNF182-4,Down,12h
lnc-RNF185-1,Down,12h
lnc-RNF187-3,Down,12h
lnc-RNF208-1,Down,12h
lnc-RNF214-2,Down,12h
lnc-RNF214-3,Down,12h
lnc-RNF217-2,Down,12h
lnc-RNF219-3,Down,12h
lnc-RNF223-2,Down,12h
lnc-RNF223-4,Down,12h
lnc-RNF24-1,Down,12h
lnc-RNF24-2,Down,12h
lnc-RNF24-3,Down,12h
lnc-RNF24-4,Down,12h
lnc-RNF26-1,Down,12h
lnc-RNF38-3,Down,12h
lnc-RNF4-1,Down,12h
lnc-RNF40-3,Down,12h
lnc-RNF5-1,Down,12h
lnc-RNF6-5,Down,12h
lnc-RNFT2-1,Down,12h
lnc-RNMT-5,Down,12h
lnc-RNPEPL1-1,Down,12h
lnc-ROBO2-11,Down,12h
lnc-ROBO2-16,Down,12h
lnc-ROBO3-2,Down,12h
lnc-ROCK1-1,Down,12h
lnc-ROM1-5,Down,12h
lnc-ROM1-6,Down,12h
lnc-ROPN1B-7,Down,12h
lnc-ROPN1L-1,Down,12h
lnc-ROPN1L-3,Down,12h
lnc-ROPN1L-7,Down,12h
lnc-RORA-5,Down,12h
lnc-RP1-164F3.9.1-1,Down,12h
lnc-RP1-241P17.4.1-3,Down,12h
lnc-RP1-241P17.4.1-4,Down,12h
lnc-RP1-241P17.4.1-6,Down,12h
lnc-RP1-241P17.4.1-7,Down,12h
lnc-RP11-1000B6.4.1-2,Down,12h
lnc-RP11-1000B6.4.1-4,Down,12h
lnc-RP11-105C20.2.1-7,Down,12h
lnc-RP11-105C20.2.1-9,Down,12h
lnc-RP11-1070N10.3.1-3,Down,12h
lnc-RP11-10A14.4.1-4,Down,12h
lnc-RP11-110I1.12.1-2,Down,12h
lnc-RP11-110I1.12.1-3,Down,12h
lnc-RP11-1134I14.8.1-5,Down,12h
lnc-RP11-1212A22.2.1-2,Down,12h
lnc-RP11-1212A22.2.1-4,Down,12h
lnc-RP11-1212A22.4.1-4,Down,12h
lnc-RP11-124K4.2.1-1,Down,12h
lnc-RP11-144F15.1.1-1,Down,12h
lnc-RP11-150O12.1.1-1,Down,12h
lnc-RP11-150O12.3.1-4,Down,12h
lnc-RP11-152F13.5.1-1,Down,12h
lnc-RP11-152O14.2.1-3,Down,12h
lnc-RP11-159G9.5.1-2,Down,12h
lnc-RP11-162P23.2.1-2,Down,12h
lnc-RP11-166B2.1.1-4,Down,12h
lnc-RP11-167N24.6.1-1,Down,12h
lnc-RP11-173D9.3.1-1,Down,12h
lnc-RP11-173D9.3.1-3,Down,12h
lnc-RP11-17A1.2.1-7,Down,12h
lnc-RP11-17M16.1.1-2,Down,12h
lnc-RP11-17M16.1.1-5,Down,12h
lnc-RP11-181C3.1.1-10,Down,12h
lnc-RP11-181C3.1.1-2,Down,12h
lnc-RP11-181C3.1.1-7,Down,12h
lnc-RP11-192H23.4.1-1,Down,12h
lnc-RP11-210M15.2.1-1,Down,12h
lnc-RP11-210M15.2.1-5,Down,12h
lnc-RP11-211G3.3.1-3,Down,12h
lnc-RP11-214N1.1.1-9,Down,12h
lnc-RP11-219B4.5.1-1,Down,12h
lnc-RP11-22D3.1.1-5,Down,12h
lnc-RP11-247C2.2.1-1,Down,12h
lnc-RP11-24B21.1.1-2,Down,12h
lnc-RP11-262H14.4.1-1,Down,12h
lnc-RP11-262H14.4.1-2,Down,12h
lnc-RP11-298P3.4.1-3,Down,12h
lnc-RP11-298P3.4.1-4,Down,12h
lnc-RP11-305N23.1.1-1,Down,12h
lnc-RP11-322L20.1.1-8,Down,12h
lnc-RP11-324D17.2.1-3,Down,12h
lnc-RP11-327F22.5.1-14,Down,12h
lnc-RP11-327F22.5.1-16,Down,12h
lnc-RP11-32K4.2.1-6,Down,12h
lnc-RP11-33N16.1.1-6,Down,12h
lnc-RP11-345P4.5.1-1,Down,12h
lnc-RP11-351M8.1.1-1,Down,12h
lnc-RP11-366L20.2.1-1,Down,12h
lnc-RP11-366L20.2.1-2,Down,12h
lnc-RP11-366L20.2.1-3,Down,12h
lnc-RP11-383H13.1.1-1,Down,12h
lnc-RP11-383H13.1.1-5,Down,12h
lnc-RP11-392O18.1.1-1,Down,12h
lnc-RP11-392O18.1.1-5,Down,12h
lnc-RP11-404L6.2.1-3,Down,12h
lnc-RP11-404L6.2.1-4,Down,12h
lnc-RP11-404P21.6.1-9,Down,12h
lnc-RP11-410N8.4.1-3,Down,12h
lnc-RP11-410N8.4.1-6,Down,12h
lnc-RP11-432B6.3.1-1,Down,12h
lnc-RP11-432B6.3.1-7,Down,12h
lnc-RP11-439E19.8.1-2,Down,12h
lnc-RP11-44L9.1.1-9,Down,12h
lnc-RP11-455G16.1.1-4,Down,12h
lnc-RP11-467M13.1.1-12,Down,12h
lnc-RP11-467M13.1.1-2,Down,12h
lnc-RP11-467M13.1.1-5,Down,12h
lnc-RP11-467N20.5.1-2,Down,12h
lnc-RP11-468E2.4.1-2,Down,12h
lnc-RP11-478C19.2.1-1,Down,12h
lnc-RP11-497E19.2.1-11,Down,12h
lnc-RP11-497E19.2.1-7,Down,12h
lnc-RP11-498D10.4.1-1,Down,12h
lnc-RP11-50B3.2.1-1,Down,12h
lnc-RP11-511B23.3.1-7,Down,12h
lnc-RP11-527L4.2.1-1,Down,12h
lnc-RP11-543D5.3.1-4,Down,12h
lnc-RP11-565P22.6.1-1,Down,12h
lnc-RP11-579D7.1.1-1,Down,12h
lnc-RP11-57A19.3.1-1,Down,12h
lnc-RP11-582J16.5.1-2,Down,12h
lnc-RP11-582J16.5.1-4,Down,12h
lnc-RP11-582J16.5.1-5,Down,12h
lnc-RP11-585F1.10.1-1,Down,12h
lnc-RP11-58E21.3.1-1,Down,12h
lnc-RP11-597K23.2.1-2,Down,12h
lnc-RP11-630A13.2.1-1,Down,12h
lnc-RP11-645C24.1.1-1,Down,12h
lnc-RP11-664D7.4.1-2,Down,12h
lnc-RP11-664D7.4.1-6,Down,12h
lnc-RP11-664I21.6.1-1,Down,12h
lnc-RP11-677C1.2.1-2,Down,12h
lnc-RP11-677C1.2.1-3,Down,12h
lnc-RP11-677O4.1.1-3,Down,12h
lnc-RP11-680F20.4.1-1,Down,12h
lnc-RP11-680G10.1.1-1,Down,12h
lnc-RP11-6F2.7.1-3,Down,12h
lnc-RP11-6L6.2.1-2,Down,12h
lnc-RP11-701P16.2.1-1,Down,12h
lnc-RP11-702L15.2.1-3,Down,12h
lnc-RP11-702L15.2.1-4,Down,12h
lnc-RP11-706O15.1.1-1,Down,12h
lnc-RP11-706O15.1.1-5,Down,12h
lnc-RP11-73M18.2.1-1,Down,12h
lnc-RP11-73M18.2.1-2,Down,12h
lnc-RP11-73M18.2.1-3,Down,12h
lnc-RP11-73M18.2.1-4,Down,12h
lnc-RP11-770J1.5.1-1,Down,12h
lnc-RP11-778D12.2.1-4,Down,12h
lnc-RP11-80A15.1.1-9,Down,12h
lnc-RP11-80H18.3.1-1,Down,12h
lnc-RP11-80H18.3.1-3,Down,12h
lnc-RP11-831H9.11.1-1,Down,12h
lnc-RP11-867G23.8.1-2,Down,12h
lnc-RP11-867G23.8.1-5,Down,12h
lnc-RP11-867G23.8.1-6,Down,12h
lnc-RP11-890B15.2.1-1,Down,12h
lnc-RP11-934B9.3.1-1,Down,12h
lnc-RP11-93B14.6.1-7,Down,12h
lnc-RP11-944C7.1.1-10,Down,12h
lnc-RP11-944C7.1.1-11,Down,12h
lnc-RP11-944C7.1.1-3,Down,12h
lnc-RP11-944C7.1.1-9,Down,12h
lnc-RP1L1-2,Down,12h
lnc-RP1L1-3,Down,12h
lnc-RP1L1-5,Down,12h
lnc-RP1L1-6,Down,12h
lnc-RP3-324N14.2.1-1,Down,12h
lnc-RP3-369A17.5.1-3,Down,12h
lnc-RP3-377D14.1.1-10,Down,12h
lnc-RP3-377D14.1.1-12,Down,12h
lnc-RP3-377D14.1.1-21,Down,12h
lnc-RP3-377D14.1.1-7,Down,12h
lnc-RP3-486B10.1.1-1,Down,12h
lnc-RP3-486B10.1.1-2,Down,12h
lnc-RP4-604K5.1.1-12,Down,12h
lnc-RP4-604K5.1.1-5,Down,12h
lnc-RP4-604K5.1.1-7,Down,12h
lnc-RP4-695O20__B.10.1-1,Down,12h
lnc-RP4-725G10.1.1-4,Down,12h
lnc-RP4-725G10.1.1-9,Down,12h
lnc-RP4-811H24.6.1-2,Down,12h
lnc-RPAP2-1,Down,12h
lnc-RPE-1,Down,12h
lnc-RPE-3,Down,12h
lnc-RPF1-1,Down,12h
lnc-RPF1-2,Down,12h
lnc-RPF2-3,Down,12h
lnc-RPH3AL-2,Down,12h
lnc-RPIA-1,Down,12h
lnc-RPL14-3,Down,12h
lnc-RPL18-1,Down,12h
lnc-RPL19-1,Down,12h
lnc-RPL19-3,Down,12h
lnc-RPL19-5,Down,12h
lnc-RPL21-5,Down,12h
lnc-RPL26L1-2,Down,12h
lnc-RPL27-2,Down,12h
lnc-RPL27A-4,Down,12h
lnc-RPL30-1,Down,12h
lnc-RPL31-5,Down,12h
lnc-RPL37-1,Down,12h
lnc-RPL37A-2,Down,12h
lnc-RPL6-1,Down,12h
lnc-RPL7-1,Down,12h
lnc-RPL7L1-2,Down,12h
lnc-RPP25-2,Down,12h
lnc-RPP40-1,Down,12h
lnc-RPP40-4,Down,12h
lnc-RPP40-5,Down,12h
lnc-RPP40-7,Down,12h
lnc-RPRD2-2,Down,12h
lnc-RPRM-3,Down,12h
lnc-RPRM-4,Down,12h
lnc-RPRML-3,Down,12h
lnc-RPRML-6,Down,12h
lnc-RPRML-7,Down,12h
lnc-RPS10-2,Down,12h
lnc-RPS12-4,Down,12h
lnc-RPS13-2,Down,12h
lnc-RPS14-3,Down,12h
lnc-RPS16-1,Down,12h
lnc-RPS27-2,Down,12h
lnc-RPS27A-1,Down,12h
lnc-RPS4X-1,Down,12h
lnc-RPS4XP21-4,Down,12h
lnc-RPS6KA2-2,Down,12h
lnc-RPS6KA4-1,Down,12h
lnc-RPS6KB1-3,Down,12h
lnc-RPS7-3,Down,12h
lnc-RPSA-2,Down,12h
lnc-RPUSD2-2,Down,12h
lnc-RPUSD3-1,Down,12h
lnc-RPUSD4-2,Down,12h
lnc-RQCD1-1,Down,12h
lnc-RRBP1-3,Down,12h
lnc-RREB1-4,Down,12h
lnc-RRM1-4,Down,12h
lnc-RRM2B-2,Down,12h
lnc-RRP36-1,Down,12h
lnc-RRS1-3,Down,12h
lnc-RSBN1-1,Down,12h
lnc-RSBN1-3,Down,12h
lnc-RSBN1L-4,Down,12h
lnc-RSC1A1-1,Down,12h
lnc-RSPH1-3,Down,12h
lnc-RSPH10B2-1,Down,12h
lnc-RSPH9-4,Down,12h
lnc-RTCD1-1,Down,12h
lnc-RTL1-11,Down,12h
lnc-RTN4-1,Down,12h
lnc-RTN4IP1-2,Down,12h
lnc-RTP2-1,Down,12h
lnc-RTP4-1,Down,12h
lnc-RTP4-4,Down,12h
lnc-RTTN-3,Down,12h
lnc-RUFY1-3,Down,12h
lnc-RUFY3-2,Down,12h
lnc-RUFY4-1,Down,12h
lnc-RUFY4-5,Down,12h
lnc-RUNDC3A-2,Down,12h
lnc-RUNX2-1,Down,12h
lnc-RUNX2-3,Down,12h
lnc-RUSC1-2,Down,12h
lnc-RWDD2B-5,Down,12h
lnc-RWDD3-4,Down,12h
lnc-RWDD3-9,Down,12h
lnc-RWDD4-2,Down,12h
lnc-RWDD4-5,Down,12h
lnc-RXFP2-2,Down,12h
lnc-RYR2-3,Down,12h
lnc-S100A1-2,Down,12h
lnc-S100A14-2,Down,12h
lnc-S100A6-1,Down,12h
lnc-S100A7A-1,Down,12h
lnc-S100B-1,Down,12h
lnc-S100G-1,Down,12h
lnc-S100P-1,Down,12h
lnc-S1PR1-2,Down,12h
lnc-S1PR3-1,Down,12h
lnc-SAFB2-5,Down,12h
lnc-SAG-4,Down,12h
lnc-SALL1-3,Down,12h
lnc-SAMD11-1,Down,12h
lnc-SAMD8-1,Down,12h
lnc-SAMD8-2,Down,12h
lnc-SAP18-2,Down,12h
lnc-SAP30-2,Down,12h
lnc-SARDH-2,Down,12h
lnc-SATB2-5,Down,12h
lnc-SBDS-1,Down,12h
lnc-SBDS-16,Down,12h
lnc-SBDS-24,Down,12h
lnc-SBDS-4,Down,12h
lnc-SBDS-5,Down,12h
lnc-SBF2-4,Down,12h
lnc-SBF2-5,Down,12h
lnc-SBK2-1,Down,12h
lnc-SBNO1-1,Down,12h
lnc-SCAF11-4,Down,12h
lnc-SCAF11-5,Down,12h
lnc-SCAF4-3,Down,12h
lnc-SCAF8-1,Down,12h
lnc-SCAF8-2,Down,12h
lnc-SCAF8-3,Down,12h
lnc-SCAND1-1,Down,12h
lnc-SCAP-1,Down,12h
lnc-SCARB1-4,Down,12h
lnc-SCCPDH-2,Down,12h
lnc-SCD-1,Down,12h
lnc-SCD5-3,Down,12h
lnc-SCFD1-1,Down,12h
